userProfileId;displayName;totalKilocalories;activeKilocalories;bmrKilocalories;wellnessKilocalories;burnedKilocalories;consumedKilocalories;remainingKilocalories;totalSteps;netCalorieGoal;totalDistanceMeters;wellnessDistanceMeters;wellnessActiveKilocalories;netRemainingKilocalories;userDailySummaryId;calendarDate;rule;uuid;dailyStepGoal;wellnessStartTimeGmt;wellnessStartTimeLocal;wellnessEndTimeGmt;wellnessEndTimeLocal;durationInMilliseconds;wellnessDescription;highlyActiveSeconds;activeSeconds;sedentarySeconds;sleepingSeconds;includesWellnessData;includesActivityData;includesCalorieConsumedData;privacyProtected;moderateIntensityMinutes;vigorousIntensityMinutes;floorsAscendedInMeters;floorsDescendedInMeters;floorsAscended;floorsDescended;intensityMinutesGoal;userFloorsAscendedGoal;minHeartRate;maxHeartRate;restingHeartRate;lastSevenDaysAvgRestingHeartRate;source;averageStressLevel;maxStressLevel;stressDuration;restStressDuration;activityStressDuration;uncategorizedStressDuration;totalStressDuration;lowStressDuration;mediumStressDuration;highStressDuration;stressPercentage;restStressPercentage;activityStressPercentage;uncategorizedStressPercentage;lowStressPercentage;mediumStressPercentage;highStressPercentage;stressQualifier;measurableAwakeDuration;measurableAsleepDuration;lastSyncTimestampGMT;minAvgHeartRate;maxAvgHeartRate;bodyBatteryChargedValue;bodyBatteryDrainedValue;bodyBatteryHighestValue;bodyBatteryLowestValue;bodyBatteryMostRecentValue;bodyBatteryDuringSleep;bodyBatteryAtWakeTime;bodyBatteryVersion;abnormalHeartRateAlertsCount;averageSpo2;lowestSpo2;latestSpo2;latestSpo2ReadingTimeGmt;latestSpo2ReadingTimeLocal;averageMonitoringEnvironmentAltitude;restingCaloriesFromActivity;avgWakingRespirationValue;highestRespirationValue;lowestRespirationValue;latestRespirationValue;latestRespirationTimeGMT;rule.typeId;rule.typeKey;respirationAlgorithmVersion;hrvValue;sleepHours;stressLevel;steps
120103153;;2919.0;723.0;2196.0;2919.0;;;;4117.0;;3372.0;3372.0;723.0;723.0;120103153.0;2025-01-21;;229be287ff0946969ab2e6443452f131;12540.0;2025-01-20T23:00:00.0;2025-01-21T00:00:00.0;2025-01-21T23:00:00.0;2025-01-22T00:00:00.0;86400000.0;;1525.0;5579.0;48336.0;30960.0;True;False;False;False;28.0;39.0;4.46;0.0;1.46325;0.0;150.0;10.0;51.0;163.0;52.0;50.0;GARMIN;32.0;99.0;29400.0;36960.0;15000.0;5040.0;86400.0;17340.0;8460.0;3600.0;34.03;42.78;17.36;5.83;20.07;9.79;4.17;BALANCED;51360.0;30000.0;;51.0;162.0;58.0;56.0;72.0;16.0;19.0;;;2.0;;;;;;;72.0;;13.0;21.0;9.0;14.0;2025-01-21T23:00:00.0;2.0;private;100.0;;8.6;;
120103153;;2520.0;324.0;2196.0;2520.0;;;;6862.0;;5718.0;5718.0;324.0;324.0;120103153.0;2025-01-22;;92fe9daf21fe4307a75f845579effdda;11700.0;2025-01-21T23:00:00.0;2025-01-22T00:00:00.0;2025-01-22T23:00:00.0;2025-01-23T00:00:00.0;86400000.0;;3209.0;3194.0;47684.0;32313.0;True;False;False;False;0.0;0.0;49.593;33.434;16.27067;10.96916;150.0;10.0;44.0;118.0;47.0;50.0;GARMIN;24.0;94.0;23700.0;42660.0;7440.0;12600.0;86400.0;15540.0;6360.0;1800.0;27.43;49.38;8.61;14.58;17.99;7.36;2.08;BALANCED;41520.0;32280.0;;45.0;115.0;79.0;74.0;100.0;21.0;26.0;81.0;100.0;2.0;;;;;;;81.0;;13.0;18.0;10.0;14.0;2025-01-22T23:00:00.0;2.0;private;100.0;;8.975833333333334;;
120103153;;3652.0;1456.0;2196.0;3652.0;;;;20823.0;;19084.0;19084.0;1456.0;1456.0;120103153.0;2025-01-23;;753adfdc33924fb09d53205945f397b8;10740.0;2025-01-22T23:00:00.0;2025-01-23T00:00:00.0;2025-01-23T23:00:00.0;2025-01-24T00:00:00.0;86400000.0;;11374.0;4826.0;42840.0;27360.0;True;True;False;False;19.0;66.0;227.433;190.43;74.61713;62.47703;150.0;10.0;46.0;186.0;48.0;49.0;GARMIN;31.0;99.0;24660.0;35040.0;13500.0;12840.0;86040.0;14940.0;5700.0;4020.0;28.66;40.73;15.69;14.92;17.36;6.62;4.67;BALANCED;47100.0;26100.0;;48.0;183.0;63.0;80.0;88.0;9.0;9.0;62.0;87.0;2.0;;;;;;;61.0;91.0;13.0;19.0;10.0;13.0;2025-01-23T23:00:00.0;2.0;private;100.0;;7.6;;
120103153;;3284.0;1088.0;2196.0;3284.0;;;;9322.0;;8812.0;7674.0;1088.0;1088.0;120103153.0;2025-01-24;;1fe5153800bb4442b4d0bed8b522ff38;11760.0;2025-01-23T23:00:00.0;2025-01-24T00:00:00.0;2025-01-24T23:00:00.0;2025-01-25T00:00:00.0;86400000.0;;4285.0;6887.0;41537.0;33691.0;True;True;False;False;17.0;46.0;10.3;4.182;3.37927;1.37205;150.0;10.0;47.0;170.0;49.0;49.0;GARMIN;27.0;99.0;19380.0;39180.0;25860.0;1860.0;86280.0;8520.0;6060.0;4800.0;22.46;45.41;29.97;2.16;9.87;7.02;5.56;BALANCED;50700.0;33720.0;;47.0;170.0;90.0;82.0;99.0;9.0;17.0;87.0;99.0;2.0;;;;;;;33.0;31.0;13.0;19.0;9.0;13.0;2025-01-24T22:59:00.0;2.0;private;100.0;;9.358611111111111;;
120103153;;2357.0;161.0;2196.0;2357.0;;;;4685.0;;3849.0;3849.0;161.0;161.0;120103153.0;2025-01-25;;c24c55b940744c5eb45b01f98cc4e5c3;11520.0;2025-01-24T23:00:00.0;2025-01-25T00:00:00.0;2025-01-25T23:00:00.0;2025-01-26T00:00:00.0;86400000.0;;2174.0;2415.0;65791.0;16020.0;True;False;False;False;0.0;1.0;10.095;11.901;3.31201;3.90453;150.0;10.0;48.0;116.0;49.0;49.0;GARMIN;26.0;97.0;23520.0;53580.0;7860.0;1380.0;86340.0;13740.0;6540.0;3240.0;27.24;62.06;9.1;1.6;15.91;7.57;3.75;BALANCED;68880.0;16080.0;;49.0;109.0;68.0;37.0;56.0;5.0;48.0;34.0;39.0;2.0;;;;;;;-199.0;;13.0;20.0;10.0;15.0;2025-01-25T23:00:00.0;2.0;private;100.0;;4.45;;
120103153;;4043.0;1847.0;2196.0;4043.0;;;;16667.0;;18882.0;16454.0;1847.0;1847.0;120103153.0;2025-01-26;;4573208deb6a466494b66f72851933e4;10160.0;2025-01-25T23:00:00.0;2025-01-26T00:00:00.0;2025-01-26T23:00:00.0;2025-01-27T00:00:00.0;86400000.0;;8340.0;4349.0;47611.0;26100.0;True;True;False;False;37.0;82.0;107.742;134.201;35.34843;44.0292;150.0;10.0;44.0;171.0;46.0;48.0;GARMIN;27.0;96.0;28920.0;37920.0;11160.0;7680.0;85680.0;17520.0;7020.0;4380.0;33.75;44.26;13.03;8.96;20.45;8.19;5.11;BALANCED;51960.0;26040.0;;44.0;162.0;49.0;78.0;95.0;17.0;19.0;44.0;95.0;2.0;;;;;;;-20.0;240.0;13.0;21.0;8.0;12.0;2025-01-26T23:00:00.0;2.0;private;100.0;;7.25;;
120103153;;3619.0;1423.0;2196.0;3619.0;;;;7199.0;;8733.0;5923.0;1423.0;1423.0;120103153.0;2025-01-27;;96d31105a7964282b115215a0367d2e9;10810.0;2025-01-26T23:00:00.0;2025-01-27T00:00:00.0;2025-01-27T23:00:00.0;2025-01-28T00:00:00.0;86400000.0;;5692.0;4985.0;49863.0;25860.0;True;True;False;False;42.0;70.0;39.624;36.813;13.0;12.07776;150.0;10.0;40.0;175.0;44.0;48.0;GARMIN;24.0;100.0;12420.0;46800.0;21840.0;4740.0;85800.0;7800.0;2700.0;1920.0;14.48;54.55;25.45;5.52;9.09;3.15;2.24;CALM;56520.0;24540.0;;41.0;174.0;76.0;60.0;82.0;19.0;35.0;63.0;82.0;2.0;;;;;;;244.0;77.0;12.0;21.0;9.0;13.0;2025-01-27T20:52:00.0;2.0;private;100.0;;7.183333333333334;;
120103153;;3408.0;1212.0;2196.0;3408.0;;;;20515.0;;25168.0;25168.0;1212.0;1212.0;120103153.0;2025-01-28;;4a5f63d13bbd4283826beacdcad57f52;10450.0;2025-01-27T23:00:00.0;2025-01-28T00:00:00.0;2025-01-28T23:00:00.0;2025-01-29T00:00:00.0;86400000.0;;11093.0;4571.0;48416.0;22320.0;True;True;False;False;7.0;66.0;125.207;120.633;41.07841;39.57776;150.0;10.0;46.0;191.0;49.0;47.0;GARMIN;29.0;94.0;24960.0;40740.0;11880.0;8460.0;86040.0;13920.0;8460.0;2580.0;29.01;47.35;13.81;9.83;16.18;9.83;3.0;BALANCED;56400.0;21180.0;;47.0;187.0;52.0;72.0;85.0;15.0;15.0;46.0;85.0;2.0;;;;;;;242.0;151.0;13.0;18.0;9.0;13.0;2025-01-28T23:00:00.0;2.0;private;100.0;;6.2;;
120103153;;2507.0;311.0;2196.0;2507.0;;;;7588.0;;6548.0;6548.0;311.0;311.0;120103153.0;2025-01-29;;0df292c1bd9544ebac532dcb939d941d;11450.0;2025-01-28T23:00:00.0;2025-01-29T00:00:00.0;2025-01-29T23:00:00.0;2025-01-30T00:00:00.0;86400000.0;;5393.0;3024.0;59263.0;18720.0;True;False;False;False;0.0;0.0;15.24;39.439;5.0;12.9393;150.0;10.0;49.0;139.0;51.0;48.0;GARMIN;24.0;97.0;15300.0;43260.0;23820.0;4020.0;86400.0;11220.0;1800.0;2280.0;17.71;50.07;27.57;4.65;12.99;2.08;2.64;BALANCED;64860.0;17520.0;;50.0;138.0;55.0;27.0;55.0;9.0;43.0;46.0;55.0;2.0;;;;;;;1.0;;13.0;18.0;9.0;14.0;2025-01-29T18:18:00.0;2.0;private;100.0;;5.2;;
120103153;;4325.0;2129.0;2196.0;4325.0;;;;19155.0;;21536.0;18379.0;2129.0;2129.0;120103153.0;2025-01-30;;72e2f96ecef041599e92911919a989c2;11070.0;2025-01-29T23:00:00.0;2025-01-30T00:00:00.0;2025-01-30T23:00:00.0;2025-01-31T00:00:00.0;86400000.0;;11228.0;5323.0;69849.0;0.0;True;True;False;False;42.0;130.0;90.734;65.1;29.76837;21.35827;150.0;10.0;45.0;194.0;51.0;49.0;GARMIN;32.0;100.0;14280.0;23700.0;39780.0;7800.0;85560.0;6840.0;3180.0;4260.0;16.69;27.7;46.49;9.12;7.99;3.72;4.98;BALANCED_AWAKE;77760.0;0.0;;47.0;191.0;0.0;84.0;96.0;12.0;12.0;;;2.0;;;;;;;-41.0;162.0;13.0;16.0;11.0;14.0;2025-01-30T23:00:00.0;2.0;private;100.0;;0.0;;
120103153;;2685.0;489.0;2196.0;2685.0;;;;9845.0;;8138.0;8138.0;489.0;489.0;120103153.0;2025-01-31;;c05d00830ce144dc9ccec201b8d7a31d;11860.0;2025-01-30T23:00:00.0;2025-01-31T00:00:00.0;2025-01-31T23:00:00.0;2025-02-01T00:00:00.0;86400000.0;;7048.0;4475.0;50157.0;24720.0;True;False;False;False;0.0;3.0;68.905;29.151;22.60663;9.56398;150.0;10.0;46.0;125.0;49.0;48.0;GARMIN;31.0;96.0;28200.0;42840.0;12420.0;2880.0;86340.0;16740.0;6000.0;5460.0;32.66;49.62;14.38;3.34;19.39;6.95;6.32;BALANCED;58800.0;24660.0;;48.0;121.0;52.0;49.0;57.0;12.0;15.0;45.0;57.0;2.0;;;;;;;91.0;;13.0;20.0;9.0;12.0;2025-01-31T23:00:00.0;2.0;private;100.0;;6.866666666666666;;
120103153;;4325.0;2129.0;2196.0;4325.0;;;;9953.0;;42645.0;8490.0;2129.0;2129.0;120103153.0;2025-02-01;;17bcc384d48949918d913208d284db6b;11660.0;2025-01-31T23:00:00.0;2025-02-01T00:00:00.0;2025-02-01T23:00:00.0;2025-02-02T00:00:00.0;86400000.0;;7268.0;8065.0;50727.0;20340.0;True;True;False;False;44.0;76.0;4.291;16.395;1.40781;5.37894;150.0;10.0;49.0;174.0;52.0;49.0;GARMIN;41.0;99.0;29040.0;19620.0;21300.0;16200.0;86160.0;12960.0;7320.0;8760.0;33.7;22.77;24.72;18.8;15.04;8.5;10.17;STRESSFUL;51300.0;18660.0;;50.0;167.0;31.0;41.0;36.0;5.0;5.0;27.0;32.0;2.0;;;;;;;88.0;217.0;13.0;20.0;9.0;13.0;2025-02-01T23:00:00.0;2.0;private;100.0;;5.65;;
120103153;;3331.0;1135.0;2196.0;3331.0;;;;17141.0;;15468.0;15468.0;1135.0;1135.0;120103153.0;2025-02-02;;f9de9668bd9148019fcc4888d8b9e1da;11320.0;2025-02-01T23:00:00.0;2025-02-02T00:00:00.0;2025-02-02T23:00:00.0;2025-02-03T00:00:00.0;86400000.0;;6825.0;5368.0;51527.0;22680.0;True;True;False;False;2.0;69.0;110.814;110.04;36.3563;36.10236;150.0;10.0;48.0;164.0;50.0;49.0;GARMIN;31.0;98.0;23280.0;42300.0;14340.0;6240.0;86160.0;10080.0;5340.0;7860.0;27.02;49.09;16.64;7.24;11.7;6.2;9.12;BALANCED;57840.0;22080.0;;49.0;162.0;57.0;26.0;50.0;5.0;36.0;45.0;50.0;2.0;;;;;;;126.0;112.0;13.0;18.0;10.0;12.0;2025-02-02T23:00:00.0;2.0;private;100.0;;6.3;;
120103153;;3694.0;1498.0;2196.0;3694.0;;;;6492.0;;8479.0;5317.0;1498.0;1498.0;120103153.0;2025-02-03;;c57c43d5f8e048128113325f2a13ee76;11910.0;2025-02-02T23:00:00.0;2025-02-03T00:00:00.0;2025-02-03T23:00:00.0;2025-02-04T00:00:00.0;86400000.0;;4857.0;4513.0;50810.0;26220.0;True;True;False;False;24.0;73.0;22.236;27.363;7.29528;8.97736;150.0;10.0;45.0;185.0;46.0;50.0;GARMIN;25.0;100.0;24840.0;42300.0;14400.0;4260.0;85800.0;14880.0;6420.0;3540.0;28.95;49.3;16.78;4.97;17.34;7.48;4.13;BALANCED;55320.0;26220.0;;45.0;185.0;65.0;86.0;100.0;15.0;15.0;64.0;100.0;2.0;;;;;;;71.0;81.0;13.0;21.0;10.0;13.0;2025-02-03T23:00:00.0;2.0;private;100.0;;7.283333333333333;;
120103153;;2583.0;387.0;2196.0;2583.0;;;;5992.0;;4908.0;4908.0;387.0;387.0;120103153.0;2025-02-04;;72d570a5d1474d4f829ff7d79ea9336d;11370.0;2025-02-03T23:00:00.0;2025-02-04T00:00:00.0;2025-02-04T23:00:00.0;2025-02-05T00:00:00.0;86400000.0;;3277.0;4377.0;57566.0;21180.0;True;False;False;False;0.0;0.0;23.556;22.031;7.72835;7.22802;150.0;10.0;52.0;116.0;53.0;50.0;GARMIN;48.0;97.0;56280.0;19860.0;8400.0;1860.0;86400.0;21960.0;22560.0;11760.0;65.14;22.99;9.72;2.15;25.42;26.11;13.61;STRESSFUL;63600.0;20940.0;;53.0;113.0;36.0;46.0;48.0;5.0;5.0;;;2.0;;;;;;;80.0;;13.0;18.0;8.0;13.0;2025-02-04T23:00:00.0;2.0;private;100.0;;5.883333333333334;;
120103153;;2712.0;516.0;2196.0;2712.0;;;;8690.0;;7154.0;7154.0;516.0;516.0;120103153.0;2025-02-05;;39f3b135c9814437b08ec89fa3c95225;10300.0;2025-02-04T23:00:00.0;2025-02-05T00:00:00.0;2025-02-05T23:00:00.0;2025-02-06T00:00:00.0;86400000.0;;4263.0;4953.0;47544.0;29640.0;True;False;False;False;0.0;4.0;26.336;34.21;8.64042;11.22375;150.0;10.0;58.0;123.0;65.0;52.0;GARMIN;43.0;96.0;66420.0;4680.0;10260.0;4860.0;86220.0;49740.0;13800.0;2880.0;77.04;5.43;11.9;5.64;57.69;16.01;3.34;VERY_STRESSFUL;51660.0;29700.0;;59.0;121.0;8.0;8.0;11.0;5.0;5.0;6.0;11.0;2.0;;;;;;;40.0;;14.0;25.0;10.0;13.0;2025-02-05T23:00:00.0;2.0;private;100.0;;8.233333333333333;;
120103153;;2702.0;506.0;2196.0;2702.0;;;;6982.0;;5794.0;5794.0;506.0;506.0;120103153.0;2025-02-06;;21b49aae5c754165bbd2bbc51c1c82f2;9980.0;2025-02-05T23:00:00.0;2025-02-06T00:00:00.0;2025-02-06T23:00:00.0;2025-02-07T00:00:00.0;86400000.0;;2900.0;4089.0;50131.0;29280.0;True;False;False;False;8.0;7.0;23.249;43.144;7.62762;14.15486;150.0;10.0;48.0;144.0;59.0;53.0;GARMIN;37.0;96.0;52200.0;25260.0;7320.0;1620.0;86400.0;36660.0;11040.0;4500.0;60.42;29.24;8.47;1.88;42.43;12.78;5.21;STRESSFUL;57960.0;26820.0;;55.0;140.0;44.0;32.0;37.0;5.0;17.0;25.0;30.0;2.0;;;;;;;53.0;;14.0;24.0;10.0;20.0;2025-02-06T23:00:00.0;2.0;private;100.0;;8.133333333333333;;
120103153;;2664.0;468.0;2196.0;2664.0;;;;6157.0;;5043.0;5043.0;468.0;468.0;120103153.0;2025-02-07;;626e74e5c4aa44ec910fe1cd4f8fbd82;9380.0;2025-02-06T23:00:00.0;2025-02-07T00:00:00.0;2025-02-07T23:00:00.0;2025-02-08T00:00:00.0;86400000.0;;3870.0;4201.0;52949.0;25380.0;True;False;False;False;3.0;1.0;33.718;19.313;11.06234;6.33629;150.0;10.0;55.0;142.0;56.0;54.0;GARMIN;49.0;96.0;56280.0;21720.0;7440.0;780.0;86220.0;17400.0;25500.0;13380.0;65.27;25.19;8.63;0.9;20.18;29.58;15.52;STRESSFUL;60060.0;25380.0;;55.0;141.0;44.0;56.0;61.0;5.0;5.0;48.0;60.0;2.0;;;;;;;75.0;;13.0;23.0;9.0;11.0;2025-02-07T23:00:00.0;2.0;private;100.0;;7.05;;
120103153;;2202.0;6.0;2196.0;2202.0;;;;74.0;;61.0;61.0;6.0;6.0;120103153.0;2025-02-08;;8427440886a74344b95eac5c47a7a4ab;8740.0;2025-02-07T23:00:00.0;2025-02-08T00:00:00.0;2025-02-08T23:00:00.0;2025-02-09T00:00:00.0;86400000.0;;120.0;300.0;59760.0;26220.0;True;False;False;False;0.0;0.0;0.0;0.0;0.0;0.0;150.0;10.0;55.0;93.0;57.0;55.0;GARMIN;27.0;86.0;8880.0;19440.0;300.0;57780.0;86400.0;5640.0;3180.0;60.0;10.28;22.5;0.35;66.88;6.53;3.68;0.07;UNKNOWN;2340.0;26280.0;;56.0;88.0;37.0;7.0;42.0;5.0;35.0;37.0;42.0;2.0;;;;;;;105.0;;15.0;22.0;11.0;15.0;2025-02-08T09:42:00.0;2.0;private;100.0;;7.283333333333333;;
120103153;;3294.0;1098.0;2196.0;3294.0;;;;14459.0;;14535.0;14535.0;1098.0;1098.0;120103153.0;2025-02-09;;ff8faec884d241ca8dda83f8f4d17588;8740.0;2025-02-08T23:00:00.0;2025-02-09T00:00:00.0;2025-02-09T23:00:00.0;2025-02-10T00:00:00.0;86400000.0;;5567.0;2988.0;77845.0;0.0;True;True;False;False;7.0;64.0;121.92;130.857;40.0;42.93209;150.0;10.0;59.0;188.0;58.0;57.0;GARMIN;63.0;93.0;6780.0;480.0;44400.0;34440.0;86100.0;1200.0;3000.0;2580.0;7.87;0.56;51.57;40.0;1.39;3.48;3.0;VERY_STRESSFUL_AWAKE;51660.0;0.0;;59.0;184.0;0.0;41.0;85.0;44.0;44.0;;;2.0;;;;;;;65.0;90.0;14.0;16.0;12.0;14.0;2025-02-09T13:01:00.0;2.0;private;100.0;;0.0;;
120103153;;2451.0;255.0;2196.0;2451.0;;;;6697.0;;5863.0;5863.0;255.0;255.0;120103153.0;2025-02-10;;358cf08e12044da38a41ab611254e83b;9320.0;2025-02-09T23:00:00.0;2025-02-10T00:00:00.0;2025-02-10T23:00:00.0;2025-02-11T00:00:00.0;86400000.0;;4458.0;3862.0;78080.0;0.0;True;False;False;False;0.0;1.0;26.477;26.004;8.68668;8.5315;150.0;10.0;50.0;110.0;61.0;58.0;GARMIN;30.0;95.0;23700.0;15900.0;34740.0;12060.0;86400.0;20820.0;2460.0;420.0;27.43;18.4;40.21;13.96;24.1;2.85;0.49;BALANCED_AWAKE;74340.0;0.0;;51.0;110.0;2.0;56.0;90.0;36.0;36.0;;;2.0;;;;;;;175.0;;13.0;21.0;10.0;13.0;2025-02-10T20:20:00.0;2.0;private;100.0;;0.0;;
120103153;;2385.0;189.0;2196.0;2385.0;;;;7162.0;;5888.0;5888.0;189.0;189.0;120103153.0;2025-02-11;;bf295f88dd6d486298cd9ffa408bdf6c;9060.0;2025-02-10T23:00:00.0;2025-02-11T00:00:00.0;2025-02-11T23:00:00.0;2025-02-12T00:00:00.0;86400000.0;;3699.0;5442.0;76779.0;480.0;True;False;False;False;0.0;1.0;19.241;14.56;6.31266;4.7769;150.0;10.0;48.0;110.0;54.0;59.0;GARMIN;29.0;69.0;24660.0;20400.0;12120.0;29220.0;86400.0;21600.0;3060.0;;28.54;23.61;14.03;33.82;25.0;3.54;0.0;CALM_AWAKE;56640.0;540.0;;49.0;103.0;4.0;64.0;94.0;30.0;34.0;;;2.0;;;;;;;206.0;;13.0;17.0;10.0;14.0;2025-02-11T23:00:00.0;2.0;private;100.0;;0.13333333333333333;;
120103153;;2658.0;462.0;2196.0;2658.0;;;;11375.0;;9316.0;9316.0;462.0;462.0;120103153.0;2025-02-12;;dff804a6b2734eeda5c517fcec0897b7;8680.0;2025-02-11T23:00:00.0;2025-02-12T00:00:00.0;2025-02-12T23:00:00.0;2025-02-13T00:00:00.0;86400000.0;;5554.0;4828.0;50161.0;25857.0;True;False;False;False;2.0;2.0;63.186;76.539;20.73031;25.11122;150.0;10.0;52.0;129.0;55.0;57.0;GARMIN;33.0;99.0;40020.0;31860.0;11520.0;2940.0;86340.0;26880.0;10560.0;2580.0;46.35;36.9;13.34;3.41;31.13;12.23;2.99;STRESSFUL;58980.0;24420.0;;52.0;127.0;53.0;68.0;87.0;19.0;19.0;53.0;87.0;2.0;;;;;;;143.0;;13.0;22.0;9.0;12.0;2025-02-12T23:00:00.0;2.0;private;100.0;;7.1825;;
120103153;;3373.0;1177.0;2196.0;3373.0;;;;12771.0;;13066.0;13066.0;1177.0;1177.0;120103153.0;2025-02-13;;180ab506827e45c8a11efba305c78ba8;8950.0;2025-02-12T23:00:00.0;2025-02-13T00:00:00.0;2025-02-13T23:00:00.0;2025-02-14T00:00:00.0;86400000.0;;6495.0;3090.0;42915.0;33900.0;True;True;False;False;12.0;81.0;223.427;188.625;73.30282;61.88484;150.0;10.0;48.0;187.0;50.0;56.0;GARMIN;26.0;99.0;25920.0;39120.0;13500.0;7560.0;86100.0;19740.0;4980.0;1200.0;30.1;45.44;15.68;8.78;22.93;5.78;1.39;BALANCED;46080.0;32460.0;;48.0;183.0;83.0;73.0;94.0;16.0;29.0;76.0;94.0;2.0;;;;;;;131.0;89.0;13.0;22.0;10.0;20.0;2025-02-13T23:00:00.0;2.0;private;100.0;;9.416666666666666;;
120103153;;3357.0;1161.0;2196.0;3357.0;;;;22388.0;;19024.0;19024.0;1161.0;1161.0;120103153.0;2025-02-14;;5e031e124c0847309e03617d668a9a52;9610.0;2025-02-13T23:00:00.0;2025-02-14T00:00:00.0;2025-02-14T23:00:00.0;2025-02-15T00:00:00.0;86400000.0;;10383.0;8522.0;41635.0;25860.0;True;False;False;False;7.0;5.0;92.688;47.289;30.40945;15.51476;150.0;10.0;49.0;139.0;51.0;55.0;GARMIN;41.0;98.0;36540.0;24060.0;19680.0;6060.0;86340.0;17340.0;10200.0;9000.0;42.32;27.87;22.79;7.02;20.08;11.81;10.42;STRESSFUL;54540.0;25740.0;;49.0;137.0;37.0;61.0;63.0;5.0;5.0;35.0;63.0;2.0;;;;;;;34.0;;13.0;21.0;10.0;13.0;2025-02-14T23:00:00.0;2.0;private;100.0;;7.183333333333334;;
120103153;;5344.0;3148.0;2196.0;5344.0;;;;45571.0;;45343.0;45343.0;3148.0;3148.0;120103153.0;2025-02-15;;dcff03466ee6417a8a2bf92b0755806d;11610.0;2025-02-14T23:00:00.0;2025-02-15T00:00:00.0;2025-02-15T23:00:00.0;2025-02-16T00:00:00.0;86400000.0;;23242.0;5553.0;57605.0;0.0;True;True;False;False;132.0;146.0;125.0;129.45;41.0105;42.47047;150.0;10.0;58.0;165.0;59.0;55.0;GARMIN;46.0;99.0;40140.0;9000.0;23520.0;13380.0;86040.0;21900.0;12120.0;6120.0;46.65;10.46;27.34;15.55;25.45;14.09;7.11;STRESSFUL_AWAKE;72660.0;0.0;;59.0;164.0;3.0;3.0;8.0;5.0;5.0;;;2.0;;;;;;;63.0;145.0;15.0;21.0;10.0;14.0;2025-02-15T23:00:00.0;2.0;private;100.0;;0.0;;
120103153;;4612.0;2416.0;2196.0;4612.0;;;;29931.0;;28435.0;28435.0;2416.0;2416.0;120103153.0;2025-02-16;;bcbd58b3b24c4f54b50a9464dae35870;13610.0;2025-02-15T23:00:00.0;2025-02-16T00:00:00.0;2025-02-16T23:00:00.0;2025-02-17T00:00:00.0;86400000.0;;13033.0;6271.0;47416.0;19680.0;True;True;False;False;12.0;158.0;138.428;136.943;45.41601;44.92881;150.0;10.0;51.0;167.0;53.0;55.0;GARMIN;28.0;96.0;20220.0;34980.0;16020.0;14700.0;85920.0;12780.0;3600.0;3840.0;23.53;40.71;18.65;17.11;14.87;4.19;4.47;BALANCED;51720.0;19500.0;;52.0;167.0;55.0;55.0;55.0;5.0;5.0;;;2.0;;;;;;;45.0;184.0;14.0;20.0;10.0;12.0;2025-02-16T23:00:00.0;2.0;private;100.0;;5.466666666666667;;
120103153;;4150.0;1954.0;2196.0;4150.0;;;;9608.0;;10885.0;8315.0;1954.0;1954.0;120103153.0;2025-02-17;;b85336a6d3c64ab9831d0a0c6b8bcba6;15610.0;2025-02-16T23:00:00.0;2025-02-17T00:00:00.0;2025-02-17T23:00:00.0;2025-02-18T00:00:00.0;86400000.0;;6559.0;7509.0;50132.0;22200.0;True;True;False;False;39.0;55.0;69.478;63.223;22.79462;20.74245;150.0;10.0;55.0;156.0;58.0;54.0;GARMIN;38.0;99.0;25440.0;19560.0;16800.0;24180.0;85980.0;13500.0;6540.0;5400.0;29.59;22.75;19.54;28.12;15.7;7.61;6.28;STRESSFUL;39840.0;21960.0;;55.0;154.0;36.0;36.0;41.0;5.0;5.0;36.0;41.0;2.0;;;;;;;91.0;78.0;14.0;21.0;10.0;14.0;2025-02-17T16:53:00.0;2.0;private;100.0;;6.166666666666667;;
120103153;;2913.0;717.0;2196.0;2913.0;;;;11163.0;;9304.0;9304.0;717.0;717.0;120103153.0;2025-02-18;;e243cf82480548fc8cbcbd506f56e794;15010.0;2025-02-17T23:00:00.0;2025-02-18T00:00:00.0;2025-02-18T23:00:00.0;2025-02-19T00:00:00.0;86400000.0;;6759.0;5825.0;73816.0;0.0;True;False;False;False;3.0;10.0;16.394;24.255;5.37861;7.95768;150.0;10.0;36.0;139.0;52.0;54.0;GARMIN;64.0;93.0;16800.0;240.0;12060.0;57300.0;86400.0;3300.0;9780.0;3720.0;19.44;0.28;13.96;66.32;3.82;11.32;4.31;VERY_STRESSFUL_AWAKE;29100.0;0.0;;38.0;138.0;0.0;0.0;5.0;5.0;5.0;;;2.0;;;;;;;96.0;;;;;;;2.0;private;;;0.0;;
